foamv1_cutouts
    0.6359191    0.0648315
    0.6351519    0.0649470
    0.6343843    0.0650626
    0.6336164    0.0651781
    0.6328481    0.0652937
    0.6320795    0.0654092
    0.6313106    0.0655247
    0.6305413    0.0656402
    0.6297716    0.0657557
    0.6290016    0.0658711
    0.6282313    0.0659866
    0.6274606    0.0661021
    0.6266896    0.0662176
    0.6259182    0.0663330
    0.6251466    0.0664485
    0.6243746    0.0665640
    0.6236022    0.0666795
    0.6228296    0.0667950
    0.6220566    0.0669105
    0.6212833    0.0670260
    0.6205097    0.0671416
    0.6197357    0.0672571
    0.6189615    0.0673727
    0.6181869    0.0674883
    0.6174120    0.0676039
    0.6166369    0.0677195
    0.6158614    0.0678352
    0.6150856    0.0679508
    0.6143095    0.0680665
    0.6135331    0.0681823
    0.6127565    0.0682980
    0.6119795    0.0684139
    0.6112022    0.0685298
    0.6104246    0.0686452
    0.6096470    0.0687627
    0.6088681    0.0688736
    0.6080880    0.0689771
    0.6073076    0.0690815
    0.6065269    0.0691853
    0.6057459    0.0692889
    0.6049646    0.0693922
    0.6041830    0.0694951
    0.6034010    0.0695978
    0.6026187    0.0697001
    0.6018361    0.0698021
    0.6010532    0.0699038
    0.6002700    0.0700052
    0.5994864    0.0701062
    0.5987026    0.0702069
    0.5979185    0.0703073
    0.5971340    0.0704074
    0.5963493    0.0705072
    0.5955642    0.0706066
    0.5947789    0.0707057
    0.5939933    0.0708045
    0.5932073    0.0709029
    0.5924211    0.0710010
    0.5916346    0.0710988
    0.5908478    0.0711962
    0.5900608    0.0712934
    0.5892734    0.0713901
    0.5884858    0.0714865
    0.5876979    0.0715826
    0.5869097    0.0716784
    0.5861212    0.0717738
    0.5853325    0.0718688
    0.5845435    0.0719636
    0.5837542    0.0720579
    0.5829647    0.0721519
    0.5821749    0.0722456
    0.5813848    0.0723389
    0.5805945    0.0724319
    0.5798039    0.0725245
    0.5790131    0.0726168
    0.5782220    0.0727087
    0.5774306    0.0728002
    0.5766390    0.0728914
    0.5758472    0.0729822
    0.5750551    0.0730727
    0.5742627    0.0731628
    0.5734702    0.0732525
    0.5726773    0.0733419
    0.5718843    0.0734309
    0.5710910    0.0735195
    0.5702975    0.0736078
    0.5695037    0.0736957
    0.5687097    0.0737832
    0.5679155    0.0738704
    0.5671210    0.0739572
    0.5663264    0.0740436
    0.5655315    0.0741297
    0.5647364    0.0742154
    0.5639411    0.0743007
    0.5631455    0.0743857
    0.5623498    0.0744703
    0.5615538    0.0745545
    0.5607577    0.0746384
    0.5599613    0.0747219
    0.5591647    0.0748050
    0.5583679    0.0748877
    0.5575710    0.0749701
    0.5567738    0.0750521
    0.5559764    0.0751338
    0.5551789    0.0752151
    0.5543811    0.0752960
    0.5535832    0.0753765
    0.5527851    0.0754567
    0.5519868    0.0755365
    0.5511883    0.0756160
    0.5503896    0.0756951
    0.5495908    0.0757738
    0.5487917    0.0758521
    0.5479925    0.0759301
    0.5471932    0.0760077
    0.5463936    0.0760850
    0.5455939    0.0761619
    0.5447941    0.0762384
    0.5439941    0.0763145
    0.5431939    0.0763903
    0.5423935    0.0764657
    0.5415930    0.0765408
